0.3, 1.8430558808156157
0.8, 1.8430562758122377
1.3, 1.8430548179813704
1.7999999999999996, 1.8430602510832683
2.3, 1.8430399458345408
2.8, 1.8431158430136536
3.3, 1.8428321713475382
3.8, 1.8438923365087956
4.3, 1.8364626351617155
4.799999999999999, 1.8199973009443053
5.3, 1.8119383831642852
5.8, 1.8115753088240065
6.299999999999999, 1.8116745221417143
6.8, 1.8114876603100516
7.3, 1.8115961372134233
7.8, 1.8004064826073247
8.3, 1.7836391659254993
8.8, 1.7792242387347212
9.3, 1.781247443758421
9.8, 1.7739176774774654
10.299999999999999, 1.7576261507363662
10.799999999999999, 1.7489517601083866
11.3, 1.7493736348864473
11.8, 1.7439274722126046
12.3, 1.7286063712077482
12.8, 1.718441756094756
13.3, 1.715969846000507
13.799999999999999, 1.7044187901762209
14.299999999999999, 1.68884791171231
14.8, 1.6853202331820065
15.3, 1.6755311126310164
15.8, 1.6583411887358794
16.3, 1.6526243497881072
16.8, 1.641776400305544
17.3, 1.6268781150211273
17.8, 1.617932161485046
18.299999999999997, 1.6033490653600049
18.799999999999997, 1.593576975064233
19.299999999999997, 1.5858939852604732
19.8, 1.5696417818809472
20.3, 1.560817381251642
20.8, 1.54984951398634
21.3, 1.5338856997229555
21.8, 1.5223133186902151
22.3, 1.5079654973468992
22.8, 1.4935034224441865
23.3, 1.4781058871114863
23.8, 1.466281587118036
24.3, 1.4519818229500594
