2.1999999999999984, -0.7107290540621305
2.4999999999999982, -0.66715932514149
2.799999999999998, -0.6139757890671471
3.099999999999998, -0.5785838794178395
3.3999999999999977, -0.5582670090361481
3.6999999999999975, -0.5464236384944985
3.999999999999998, -0.5340911213592179
4.299999999999997, -0.5193209281302162
4.599999999999998, -0.5148001882860234
4.899999999999997, -0.5149756266547993
5.199999999999997, -0.5050046085386959
5.4999999999999964, -0.4888704108610864
5.799999999999997, -0.48309555544988925
6.099999999999997, -0.48422411047363045
6.399999999999996, -0.48362996001580827
6.699999999999996, -0.4848795878396035
6.999999999999996, -0.4790993512484989
7.299999999999996, -0.4617367152481022
7.599999999999996, -0.45230064688401495
7.899999999999996, -0.45262021323044266
8.199999999999996, -0.45245403189010736
8.499999999999996, -0.4524985372847756
8.799999999999997, -0.45248661235370014
9.099999999999998, -0.4524898295506845
9.4, -0.45248887944757543
9.7, -0.4524894646379223
10.000000000000004, -0.45248807236787636
10.300000000000004, -0.45249306070606377
10.600000000000001, -0.45247448349565333
10.900000000000006, -0.4525438638692414
11.200000000000006, -0.4522846969495897
11.500000000000007, -0.4532528122449353
11.800000000000008, -0.4483791407400153
12.100000000000009, -0.43246840888774596
12.400000000000006, -0.4218255714608805
12.700000000000006, -0.4209830252865605
13.00000000000001, -0.42105674446238384
13.300000000000011, -0.4210370035831539
13.600000000000012, -0.4210422898706261
13.900000000000013, -0.4210408742941838
14.200000000000014, -0.42104125335958065
14.50000000000001, -0.421041151853228
14.800000000000011, -0.4210411790345505
15.100000000000012, -0.42104117175597544
15.400000000000016, -0.4210411737050239
15.700000000000017, -0.4210411731830739
16.000000000000018, -0.4210411733229922
16.30000000000002, -0.42104117328495505
16.60000000000002, -0.4210411732965653
